"","ID","year","Midterm","AreaAll","R_seats","D_seats","Other_seats","total_votes","R_votes","D_votes","Other_votes","winning_vote_margin","winner_party","R_totalvote_pct","D_totalvote_pct","Other_totalvote_pct","R_majorvote_pct","D_majorvote_pct","R_majorvote_pct_lag","D_majorvote_pct_lag","president_party","Pres_D","Pres_R","H_incumbent_party_winner","H_incumbent_party_majorvote_pct","H_incumbent_party","H_inc_D","H_inc_R","US_Unemployment.Rate","US_CPI","GDP_Growth_Pct","...1","STATENAME","DISTRICT","avg_rating","Close_E_D","LLS_R","LLS_D","St_AVG_R","cvap","RepVotes","DemVotes","RepVotesMajorPercent","DemVotesMajorPercent","Incumbent_R","Incumbent_D","Open_seat","voterTR","D_2012","D_2014","D_2016","D_2018","D_2020","MidtermE_D","PresE_D","st_cd_fips","est_cost_sum"
"522",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,490,"Texas",27,6.875,0,1,0,2.875,517553,172305,95466,64.35,35.65,1,0,0,0.517378896,0,0,0,0,1,0,1,NA,NA
"523",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,491,"Texas",31,6.125,0,1,0,2.125,606251,212695,176293,54.68,45.32,1,0,0,0.641628632,0,0,0,0,1,0,1,NA,NA
"524",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,492,"Texas",32,2.125,1,0,0,1.875,509235,157867,178542,46.93,53.07,0,1,0,0.660616415,0,0,0,0,1,0,1,NA,NA
"525",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,493,"Utah",4,3.65625,0,0,1,0.3438,522227,179688,175923,50.53,49.47,0,1,0,0.680951004,0,0,0,0,1,0,1,NA,NA
"526",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,494,"Virginia",1,6.875,0,1,0,2.875,582942,260614,186923,58.23,41.77,1,0,0,0.767721317,0,0,0,0,1,0,1,NA,NA
"527",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,495,"Virginia",2,2.71875,1,0,0,1.2813,557735,165031,185733,47.05,52.95,0,1,0,0.628907994,0,0,0,0,1,0,1,NA,NA
"528",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,496,"Virginia",5,4.125,0,0,1,0.125,577025,210988,190315,52.58,47.42,0,0,1,0.695469,0,0,0,0,1,0,1,NA,NA
"529",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,497,"Virginia",7,3.28125,0,0,1,0.7188,576592,222623,230893,49.09,50.91,0,1,0,0.786545772,0,0,0,0,1,0,1,NA,NA
"530",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,498,"Virginia",10,1.125,1,0,0,2.875,560292,206253,268734,43.42,56.58,0,1,0,0.847749031,0,0,0,0,1,0,1,NA,NA
"531",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,499,"Washington",3,5.3125,0,1,0,1.3125,546144,235579,181347,56.5,43.5,1,0,0,0.763399396,0,0,0,0,1,0,1,NA,NA
"532",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,500,"Washington",8,1.875,1,0,0,2.125,519931,198423,213123,48.21,51.79,0,1,0,0.791539647,0,0,0,0,1,0,1,NA,NA
"533",37,2020,0,"United State",212,222,0,152701256,72916809,77430912,2353535,4514103,"D",47.75,50.71,1.54,48.5,51.5,45.65,54.35,"D",1,0,TRUE,51.5,"D",1,0,24.35,258.82,3.2734,501,"Wisconsin",3,2.125,1,0,0,1.875,564199,189524,199870,48.67,51.33,0,1,0,0.690171376,0,0,0,0,1,0,1,NA,NA
